,year,recip,item,giver,reason
26,2016,"The Honorable Barack Obama, President of the United States","
                                5′ × 4′ framed photograph of the Royal Palace. Book, title: 
                                The Ingenious Hidalgo Don Quixote de la Mancha.
                                 Book, title: 
                                Madrid
                                . Rec'd—7/10/2016. Est. Value—$1,270.00. Disposition—National Archives and Records Administration. 
                                The Ingenious Hidalgo Don Quixote de la Mancha
                                 personally retained by recipient
                            ","His Majesty Felipe VI, King of Spain",Non-acceptance would cause embarrassment to donor and U.S. Government.
27,2016,"The Honorable Barack Obama, President of the United States","Silver coin engraved with the Great Seal of the United States. Stationery set including personalized cards, a pen, and wooden storage box carved with the Great Seal of the United States. Rec'd—7/22/2016. Est. Value—$2,850.00. Disposition—National Archives and Records Administration","His Excellency Enrique Peña Nieto, President of the United Mexican States",Non-acceptance would cause embarrassment to donor and U.S. Government.
28,2016,"The Honorable Barack Obama, President of the United States","Seagreen celadon style vase with dragon and phoenix handles and wooden base. Rec'd—8/24/2016. Est. Value—$2,200.00. Disposition—National Archives and Records Administration","His Excellency Xi Jinping, President of the People's Republic of China",Non-acceptance would cause embarrassment to donor and U.S. Government.
29,2016,"The Honorable Barack Obama, President of the United States",Wooden ceremonial paddle with Polynesian carvings. Rec'd—8/31/2016. Est. Value—$440.00. Disposition—National Archives and Records Administration,"His Excellency Édouard Fritch, President of French Polynesia",Non-acceptance would cause embarrassment to donor and U.S. Government.
30,2016,"The Honorable Barack Obama, President of the United States","Silver serving set with repoussé metalwork designs, including a large bowl and five small containers with lids. Rec'd—9/6/2016. Est. Value—$1,200.00. Disposition—National Archives and Records Administration","His Excellency Bounnhang Vorachit, President of the Lao People's Democratic Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
31,2016,"The Honorable Barack Obama, President of the United States","Black leather business portfolio notebook. Black fine tip Sonnet pen. Paper hand fan. Briefcase, dark brown leather with combination lock. Goldtone coin. Laotian black tea. Rec'd—9/7/2016. Est. Value—$458.82. Disposition—National Archives and Records Administration. Tea handled pursuant to U.S. Secret Service policy",ASEAN Organizing Committee for the Lao People's Democratic Republic,Non-acceptance would cause embarrassment to donor and U.S. Government.
32,2016,"The Honorable Barack Obama, President of the United States","Silver Phinisi sailing boat scuplture on a wood plinth, under a glass case. Rec'd—9/8/2016. Est. Value—$380.00. Disposition—National Archives and Records Administration","His Excellency Joko Widodo, President of the Republic of Indonesia",Non-acceptance would cause embarrassment to donor and U.S. Government.
33,2016,"The Honorable Barack Obama, President of the United States","Metallic sculpture of six men carrying a boat, in Bayanihan style, mounted on marble. Rec'd—9/8/2016. Est. Value—$470.00. Disposition—National Archives and Records Administration","His Excellency Rodrigo Duterte, President of the Republic of the Philippines",Non-acceptance would cause embarrassment to donor and U.S. Government.
34,2016,"The Honorable Barack Obama, President of the United States",6″ silver plate with wood stand. Five cases of Lao Gold beer. Rec'd—9/8/2016. Est. Value—$415.00. Disposition—National Archives and Records Administration. Beer handled pursant to U.S. Secret Service policy,"His Excellency Thongloun Sisoulith, Prime Minister of the Lao People's Democratic Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
35,2016,"The Honorable Barack Obama, President of the United States","Vase, dark blue with engraved swirl pattern, pink flowers, green leaves and hummingbirds, on a wooden stand. Rec'd—9/19/2016. Est. Value—$2,200.00. Disposition—National Archives and Records Administration","His Excellency Li Keqiang, Premier of the State Council of the People's Republic of China",Non-acceptance would cause embarrassment to donor and U.S. Government.
36,2016,"The Honorable Barack Obama, President of the United States","
                                Book, title: 
                                Acuerdo Final Para la Terminacion del Conflicto y la Construccion de una Paz, Estable y Duradera.
                                 Book set of titles by Gabriel Garcia Marquez. Rec'd—9/21/2016. Est. Value—$520.00. Disposition—National Archives and Records Administration
                            ","His Excellency Juan Manuel Santos Calderón, President of the Republic of Colombia",Non-acceptance would cause embarrassment to donor and U.S. Government.
37,2016,"The Honorable Barack Obama, President of the United States",Polished silver keepsake box with red-brown marble interior. Rec'd—9/29/2016. Est. Value—$900.00. Disposition—National Archives and Records Administration,"His Excellency General Prayut Chan-o-cha, Prime Minister of the Kingdom of Thailand",Non-acceptance would cause embarrassment to donor and U.S. Government.
38,2016,"The Honorable Barack Obama, President of the United States","Red quilted blanket with embroidery in blue, green, and yellow, depicting human figures, plant life, and nature scenes. Rec'd—10/11/2016. Est. Value—$390.00. Disposition—National Archives and Records Administration","Her Excellency Sheikh Hasina, Hon'ble Prime Minister of the People's Republic of Bangladesh",Non-acceptance would cause embarrassment to donor and U.S. Government.
39,2016,"The Honorable Barack Obama, President of the United States","Silk tie, navy with red and light blue dots. Four bottles of Italian wine. Rec'd—10/18/2016. Est. Value—$775.33. Disposition—National Archives and Records Administration. Wine transferred to Residence Cellar","His Excellency Matteo Renzi, Prime Minister of the Italian Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
40,2016,"The Honorable Barack Obama, President of the United States","Keepsake box, polished metal with hinged lid. 16″ × 23″ print of a color drawing of the President's face, using phrenology, including an explanation of the facial features. 11″ × 16″ print of a color drawing of the President's face, using phrenology. 17″ × 25″ framed print of a color drawing of the President's face, using phrenology, including explanations for the facial features. Rec'd—11/15/2016. Est. Value—$465.00. Disposition—National Archives and Records Administration","His Excellency Prokopis Pavlopoulos, President of Hellenic Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
41,2016,"The Honorable Barack Obama, President of the United States","Wooden Christmas pyramid comprised of five levels and figures on each level, comes with tea candles and paddles. Rec'd—11/16/2016. Est. Value—$455.00. Disposition—National Archives and Records Administration","Her Excellency Angela Merkel, Chancellor of the Federal Republic of Germany",Non-acceptance would cause embarrassment to donor and U.S. Government.
42,2016,"The Honorable Barack Obama, President of the United States","Wooden horse with polished metal features, including the mane, bridle, saddle, hooves and tail. Gift box of Peruvian food. Rec'd—11/17/2016. Est. Value—$545.47. Disposition—National Archives and Records Administration. Food handled pursuant to U.S. Secret Service policy","His Excellency Pedro Kuczynski, President of the Republic of Peru",Non-acceptance would cause embarrassment to donor and U.S. Government.
43,2016,"The Honorable Barack Obama, President of the United States","
                                Book, title: 
                                Sinatra.
                                 Glass champagne bucket and silver stand. Picture frame, silver, with textured edges. Card and dice game set in wooden box. Wooden keepsake box with Susan B. Anthony quote engraved on top and felt interior. Metal lapel pin in shape of a pennant. Three-wick candle in brown wooden candle holder. Book, title: 
                                Taste and Technique
                                . Rec'd—12/1/2016. Est. Value—$2,734.96. Disposition—National Archives and Records Administration
                            ","His Majesty Sultan Haji Hassanal Bolkiah Mu'izzaddin Waddaulah, Sultan and Yang Di-Pertuan of Brunei Darussalam",Non-acceptance would cause embarrassment to donor and U.S. Government.
44,2016,"The Honorable Barack Obama, President of the United States","Cufflinks, 4 white pearls on polished silver. Rec'd—12/27/2016. Est. Value—$2,850.00. Disposition—National Archives and Records Administration","His Excellency Shinzo Abe, Prime Minister of Japan",Non-acceptance would cause embarrassment to donor and U.S. Government.
45,2016,"The Honorable Barack Obama, President of the United States",Two cases of Algerian wine. Two cases of Algerian dates. Rec'd—12/29/2016. Est. Value—$951.56. Disposition—Handled pursuant to U.S. Secret Service policy,"His Excellency Abdelaziz Bouteflika, President of the Democratic Republic of Algeria",Non-acceptance would cause embarrassment to donor and U.S. Government.
46,2016,"The Honorable Barack Obama, President of the United States, and Mrs. Michelle Obama, First Lady of the United States",Circular tray depicting three Egyptian women playing musical instruments under the sun. Rec'd—2/12/2016. Est. Value—$550.00. Disposition—National Archives and Records Administration,"His Excellency Abdel Fattah Al-Sisi, President of the Arab Republic of Egypt",Non-acceptance would cause embarrassment to donor and U.S. Government.
47,2016,"The Honorable Barack Obama, President of the United States, and Mrs. Michelle Obama, First Lady of the United States","Purse made of silver in intricate floral design, with handle. Silver bowl in thistle shape with floral and Buddha decoration. Silver bowl embossed with floral pattern with pointed lid. Rec'd—2/15/2016. Est. Value—$4,200.00. Disposition—National Archives and Records Administration","His Excellency U Nyan Tun, Vice President of the Republic of the Union of Myanmar",Non-acceptance would cause embarrassment to donor and U.S. Government.
48,2016,"The Honorable Barack Obama, President of the United States, and Mrs. Michelle Obama, First Lady of the United States","Framed inscribed photograph of President Niinisto and his spouse. Smart watch, copper and black metal. Lamp, white glass in hour-glass shape. Rec'd—5/12/2016. Est. Value—$2,077.49. Disposition—National Archives and Records Administration","His Excellency Sauli Niinistö, President of the Republic of Finland",Non-acceptance would cause embarrassment to donor and U.S. Government.
49,2016,"The Honorable Barack Obama, President of the United States, and Mrs. Michelle Obama, First Lady of the United States","
                                Book, title: 
                                The Complete Sagas of Icelanders.
                                 Book, title: 
                                Behind the Mountains.
                                 Book, title: 
                                Last Days of the Arctic
                                . Rec'd—5/12/2016. Est. Value—$984.90. Disposition—National Archives and Records Administration
                            ","His Excellency Sigmundur David Gunnlaugsson, Prime Minister of the Republic of Iceland",Non-acceptance would cause embarrassment to donor and U.S. Government.
50,2016,"The Honorable Barack Obama, President of the United States, and Mrs. Michelle Obama, First Lady of the United States","
                                Brooch, gold circle with floral pattern and gemstones. 22″ × 15″ framed watercolor painting of Balestier Road scene. Drawing, title: “Gardens by the Bay“, in gold marker. Coffee set with mugs and espresso cups. 
                                Dendrobium Barack and Michelle Obama,
                                 hybrid orchid with garden plaque and information booklet. Scarf in Aqua Peranakan style, featuring hybrid orchid design. Rec'd—8/1/2016. Est. Value—$5,353.78. Disposition—National Archives and Records Administration
                            ","His Excellency Lee Hsien Loong, Prime Minister of the Republic of Singapore",Non-acceptance would cause embarrassment to donor and U.S. Government.
51,2016,"The Honorable Barack Obama, President of the United States, and Mrs. Michelle Obama, First Lady of the United States","Navy silk tie with light blue flower pattern. Silver jewelry inspired by Azerbaijani rug design, including ring and earrings. Rec'd—12/16/2016. Est. Value—$380.00. Disposition—National Archives and Records Administration","His Excellency Elin Suleymanov, Ambassador of the Republic of Azerbaijan to the United States",Non-acceptance would cause embarrassment to donor and U.S. Government.
52,2016,"Mrs. Michelle Obama, First Lady of the United States","Gift basket with flowers and chocolate. Rec'd—1/19/2016. Est. Value—$2,773.00. Disposition—Perishable items handled pursuant to U.S. Secret Service policy","His Majesty Mohammed VI, King of Morocco",Non-acceptance would cause embarrassment to donor and U.S. Government.
53,2016,"Mrs. Michelle Obama, First Lady of the United States","Oval serving bowl made from albacore shells with silver trim and gemstones. Wooden storage box with red, maroon, and gold-colored designs and cloth interior. Lace table runner. Rec'd—2/15/2016. Est. Value—$1,595.00. Disposition—National Archives and Records Administration","His Excellency Joko Widodo, President of the Republic of Indonesia",Non-acceptance would cause embarrassment to donor and U.S. Government.
54,2016,"Mrs. Michelle Obama, First Lady of the United States","Cape, navy wool blended cashmere, handstitched with floral designs. Rec'd—3/10/2016. Est. Value—$490.00. Disposition—National Archives and Records Administration","His Excellency Justin Trudeau, P.C., M.P., Prime Minister of Canada",Non-acceptance would cause embarrassment to donor and U.S. Government.
55,2016,"Mrs. Michelle Obama, First Lady of the United States","Silver ring with gold studs, faceted by emerald and diamond. Irish food gift basket. Rec'd—3/14/2016. Est. Value—$548.75. Disposition—National Archives and Records Administration. Perishable items handled pursuant to U.S. Secret Service policy","His Excellency Enda Kenny, Prime Minister of Ireland",Non-acceptance would cause embarrassment to donor and U.S. Government.
56,2016,"Mrs. Michelle Obama, First Lady of the United States","Large ceramic plate with a drawing by renowned Cuban artist. White linen dress. Rec'd—3/21/2016. Est. Value—$1,190.00. Disposition—National Archives and Records Administration","His Excellency Raúl Castro Ruz, President of the Council of State and the Council of Ministers of the Republic of Cuba",Non-acceptance would cause embarrassment to donor and U.S. Government.
57,2016,"Mrs. Michelle Obama, First Lady of the United States",Silver bracelet. Shawl in varying shades of tan with fringes on all edges. Rec'd—3/23/2016. Est. Value—$495.00. Disposition—National Archives and Records Administration,"Mrs. Juliana Awada, First Lady of the Argentine Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
58,2016,"Mrs. Michelle Obama, First Lady of the United States","Fountain pen, black composite with golden finish details, the initials “M.O.” carved into the clip. Rec'd—4/4/2016. Est. Value—$720.00. Disposition—National Archives and Records Administration","The Honorable George Hatzimarkos, Governor of the South Aegean Region, Hellenic Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
59,2016,"Mrs. Michelle Obama, First Lady of the United States","Jewelry set including a green silver pearl necklace with pendant and a pair of carved pearl earrings with diamonds. Two lacquer keepsake boxes with painted pink lotus blossom. Dress, steel-grey with beaded and painted lotus. Scarf, seafoam green with painted lotus. High-waisted pants, cream color. Scarf, red silk with yellow beads. Rec'd—5/25/2016. Est. Value—$9,845.00. Disposition—National Archives and Records Administration","Mr. Nguyen Vu Tu, Director General, Department of External Relations, Ho Chi Minh City, Socialist Republic of Vietnam",Non-acceptance would cause embarrassment to donor and U.S. Government.
60,2016,"Mrs. Michelle Obama, First Lady of the United States",Large quilt with yellow and blue striped pattern and African continent in the center. Red and blue striped wicker basket. Rec'd—6/27/2016. Est. Value—$735.00. Disposition—National Archives and Records Administration,"Her Excellency Ellen Johnson Sirleaf, President of the Republic of Liberia",Non-acceptance would cause embarrassment to donor and U.S. Government.
61,2016,"Mrs. Michelle Obama, First Lady of the United States","
                                Two crystal bottles, one green and one clear, decorated by a small etching of a motif from Hieronymus Bosch's triptych “The Garden of Earthly Delights“. Book, title: 
                                Bosch Museo Nacional Del Prado.
                                 Gift basket of vegetables from the Royal House Garden. Rec'd—6/28/2016. Est. Value—$399.99. Disposition—National Archives and Records Administration. Perishable items handled pursuant to U.S. Secret Service policy
                            ","His Excellency Xi Jinping, President of the People's Republic of China",Non-acceptance would cause embarrassment to donor and U.S. Government.
62,2016,"Mrs. Michelle Obama, First Lady of the United States","Slipper wallet, black leather and plastic with ring design. Handbag, black leather and plastic with ring design. Rec'd—8/10/2016. Est. Value—$511.36. Disposition—National Archives and Records Administration","Mr. Rodger Cuzner, Member of Parliament, House of Commons, Canada",Non-acceptance would cause embarrassment to donor and U.S. Government.
63,2016,"Mrs. Michelle Obama, First Lady of the United States","Tapestry and matching cushion cases, made of silk and depicting scenes from ancient China, comes in red silk container. Rec'd—8/26/2016. Est. Value—$470.00. Disposition—National Archives and Records Administration","Madam Peng Liyuan, First Lady of the People's Republic of China",Non-acceptance would cause embarrassment to donor and U.S. Government.
64,2016,"Mrs. Michelle Obama, First Lady of the United States","Silver chalice with lid, repoussé metalwork of intricate flower design. Rec'd—9/4/2016. Est. Value—$1,100.00. Disposition—National Archives and Records Administration","Her Excellency Daw Aung San Suu Kyi, State Counsellor and Minister of Foreign Affairs of the Republic of the Union of Myanmar",Non-acceptance would cause embarrassment to donor and U.S. Government.
65,2016,"Mrs. Michelle Obama, First Lady of the United States","
                                Shoulder wrap, yellow and blue checker pattern. Real wax block print, turquoise, brown, green, and white designs. Real wax block print, turquoise, brown, purple, and white designs. Book, title: 
                                Touching Lives
                                . Rec'd—9/19/2016. Est. Value—$386.00. Disposition—National Archives and Records Administration
                            ","Mrs. Lordina Mahama, Spouse of the President of Ghana",Non-acceptance would cause embarrassment to donor and U.S. Government.
66,2016,"Mrs. Michelle Obama, First Lady of the United States","Bangle, gold-plated with three rows of a swirl design. Earrings, gold-plated brass that clip on, with plastic floral accents. Earrings, black clip-on with crystal accents and tassels. Earrings, gold-plated brass that clip on, with black crystal accents and tassels. Rec'd—9/19/2016. Est. Value—$911.00. Disposition—National Archives and Records Administration","Mrs. María Clemencia Rodríguez de Santos, Spouse of the President of the Republic of Colombia",Non-acceptance would cause embarrassment to donor and U.S. Government.
67,2016,"Mrs. Michelle Obama, First Lady of the United States","Clutch, pink-red with small dots and shoulder strap. Silk scarf, purple Kahari pattern. Rec'd—9/19/2016. Est. Value—$377.00. Disposition—National Archives and Records Administration","Mrs. Monica Geingos, First Lady of the Republic of Namibia",Non-acceptance would cause embarrassment to donor and U.S. Government.
68,2016,"Mrs. Michelle Obama, First Lady of the United States",Polished silver keepsake box with red-brown marble interior. Rec'd—9/29/2016. Est. Value—$900.00. Disposition—National Archives and Records Administration,"His Excellency General Prayut Chan-o-cha, Prime Minister of the Kingdom of Thailand",Non-acceptance would cause embarrassment to donor and U.S. Government.
69,2016,"Mrs. Michelle Obama, First Lady of the United States","
                                Jewelry box, polished wood with suede interior. Scarf, blue with images of golden pocket watches. Book, title: 
                                Florence.
                                 Book, title: 
                                Ti Amo Italia
                                . Rec'd—10/17/2016. Est. Value—$480.00. Disposition—National Archives and Records Administration
                            ","Mrs. Agnese Landini, Spouse of the Prime Minister of the Italian Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
70,2016,"Mrs. Michelle Obama, First Lady of the United States","Cashmere blanket and sweater. Two fashion company magazines. Rec'd—11/14/2016. Est. Value—$1,165.96. Disposition—National Archives and Records Administration","Mrs. Bronagh Key, Spouse of the Prime Minister of New Zealand",Non-acceptance would cause embarrassment to donor and U.S. Government.
71,2016,First Family,"Two linen dresses. Two 28″ × 15″ prints of a female face on distressed paper. Cuban music collection on CD. Rec'd—3/21/2016. Est. Value—$1,164.78. Disposition—National Archives and Records Administration","His Excellency Raúl Castro Ruz, President of the Council of State and the Council of Ministers of the Republic of Cuba",Non-acceptance would cause embarrassment to donor and U.S. Government.
72,2016,First Family,"Two Argentina National Football Team jerseys signed by Lionel Messi. Rec'd—4/1/2016. Est. Value—$1,700.00. Disposition—National Archives and Records Administration","His Excellency Mauricio Macri, President of the Argentine Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
73,2016,First Family,Two sets of makeup brushes. Rec'd—5/27/2016. Est. Value—$772.36. Disposition—National Archives and Records Administration,"The Honorable Hiroshi Mimura, Mayor of Kumano, Hiroshima Prefecture, Japan",Non-acceptance would cause embarrassment to donor and U.S. Government.
