,year,recip,item,giver,reason
11,2021,"The Honorable Joseph R. Biden Jr., President of the United States","Mother-of-Pearl Jewelry Box. Rec'd—7/19/2021. Est. Value—$2,400.00. Disposition—Transferred to NARA.","His Majesty King Abdullah II ibn Al Hussein, King of the Hashemite Kingdom of Jordan",Non-acceptance would cause embarrassment to donor and U.S. Government.
12,2021,"The Honorable Joseph R. Biden Jr., President of the United States","Pair of Goblets in Presentation Box, Two Wrapping Cloths. Rec'd—7/23/2021. Est. Value—$684.00. Disposition—Transferred to NARA.",Tokyo Metropolitan Police,Non-acceptance would cause embarrassment to donor and U.S. Government.
13,2021,"The Honorable Joseph R. Biden Jr., President of the United States","U.S. Flag, 56″ x 93″. Rec'd—9/3/2021. Est. Value—$700.00. Location—Transferred to NARA.","His Excellency Volodymyr Zelensky, President of Ukraine",Non-acceptance would cause embarrassment to donor and U.S. Government.
14,2021,"The Honorable Joseph R. Biden Jr., President of the United States","Meissen Tea Set and a Pen Drawing of the President's Childhood Home in Scranton, Pennsylvania. Rec'd—9/30/2021. Est. Value—$780.00. Disposition—Tea Set Transferred to NARA. Drawing on Official Display.","Her Excellency Dr. Angela Merkel, Chancellor of the Federal Republic of Germany",Non-acceptance would cause embarrassment to donor and U.S. Government.
15,2021,"The Honorable Joseph R. Biden Jr., President of the United States","Kadam Wood Statue of Buddha. Rec'd—10/6/2021. Est. Value—$1,400.00. Disposition—Transferred to NARA.","His Excellency Narendra Modi, Prime Minister of the Republic of India",Non-acceptance would cause embarrassment to donor and U.S. Government.
16,2021,"The Honorable Joseph R. Biden Jr., President of the United States","Sand Painting Artwork of President Biden in Presentation Box. Rec'd—10/12/2021. Est. Value—$2,700.00. Disposition—Transferred to NARA.","His Excellency Nguyen Xuan Phuc, President of the Socialist Republic of Vietnam",Non-acceptance would cause embarrassment to donor and U.S. Government.
17,2021,"The Honorable Joseph R. Biden Jr., President of the United States","Hand-painted Icon in Oak Frame. Rec'd—10/25/2021. Est. Value $2,400.00. Disposition—Transferred to NARA.",His All-Holiness Ecumenical Patriarch Bartholomew,Non-acceptance would cause embarrassment to donor and U.S. Government.
18,2021,"The Honorable Joseph R. Biden Jr., President of the United States","
                            Hardcover Book: 
                            The Bidens of India.
                             Rec'd—10/28/2021. Est. Value $455.00. Disposition—Transferred to NARA.
                        ","His Excellency Narendra Modi, Prime Minister of the Republic of India",Non-acceptance would cause embarrassment to donor and U.S. Government.
19,2021,"The Honorable Joseph R. Biden Jr., President of the United States","Bernini Fountain Pen by Stipula of Florence. Rec'd—10/29/2021. Est. Value—$1,306.00. Disposition—Transferred to NARA.","His Eminence Cardinal Pietro Parolin, Secretary of State of the Apostolic Nunciature of the Holy See",Non-acceptance would cause embarrassment to donor and U.S. Government.
20,2021,"The Honorable Joseph R. Biden Jr., President of the United States","Locman of Italy Wristwatch in Presentation Box and Salvatore Ferragamo G20 Black Leather Briefcase. Rec'd—12/3/2021. Est. Value—$2,052.00. Disposition—Transferred to NARA.","His Excellency Mario Draghi, President of the Council of Ministers of the Italian Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
21,2021,"The Honorable Joseph R. Biden Jr., President of the United States, and Dr. Jill Biden",Bronze Sculpture of Three Rectangles Accompanied by Card Stating “Resolve. Dignity. Tolerance” as Three Unshakeable Pillars and a Holiday Greeting Card of the Royal Family. Rec'd—12/2021. Est. Value—$490.00. Disposition—Transferred to NARA.,"His Majesty King Abdullah II ibn Al Hussein, King of the Hashemite Kingdom of Jordan",Non-acceptance would cause embarrassment to donor and U.S. Government.
22,2021,"Dr. Jill Biden, First Lady of the United States","Painting of Flowers in Vase on Paper. Rec'd—5/25/2021. Est. Value—$1,100.00. Disposition—Transferred to NARA.","Mrs. Kim Jung-Sook, First Lady of the Republic of South Korea",Non-acceptance would cause embarrassment to donor and U.S. Government.
23,2021,"Dr. Jill Biden, First Lady of the United States","Silver Brooch with Pearls. Rec'd—6/11/2021. Est. Value—$1,000.00. Disposition—On Official Display.","Mrs. Suga Mariko, Spouse of the Prime Minister of Japan",Non-acceptance would cause embarrassment to donor and U.S. Government.
24,2021,"Dr. Jill Biden, First Lady of the United States","
                            Crystal Fern Bouquet Vase, Book: 
                            Hold Still,
                             Book: 
                            The Land Gardeners Cut Flowers,
                             and Hand-made Basket by Cuckmere Trug Company. Rec'd—6/11/2021. Est. Value—$566.74. Disposition—Vase on Official Display. All other items transferred to NARA.
                        ",Her Royal Highness The Duchess of Cambridge,Non-acceptance would cause embarrassment to donor and U.S. Government.
25,2021,"Dr. Jill Biden, First Lady of the United States","Silk Carpet. Rec'd—6/29/2021. Est. Value—$19,200.00. Disposition—Transferred to NARA.","Mrs. Rula Ghani, First Lady of the Islamic Republic of Afghanistan",Non-acceptance would cause embarrassment to donor and U.S. Government.
26,2021,"Dr. Jill Biden, First Lady of the United States","Mother-of-Pearl Jewelry Box. Rec'd—7/19/2021. Est. Value—$2,400.00. Disposition—On Official Display.","Her Majesty Queen Rania Al Abdullah, Queen of the Hashemite Kingdom of Jordan",Non-acceptance would cause embarrassment to donor and U.S. Government.
27,2021,"Dr. Jill Biden, First Lady of the United States","Chapan Silk Embroidered Jacket. Rec'd—7/25/2021, Est. Value—$440.00.  Disposition—Transferred to NARA.","Mrs. Mirziyoyeva Ziroat Makhmudovna, First Lady of the Republic of Uzbekistan",Non-acceptance would cause embarrassment to donor and U.S. Government.
28,2021,"Dr. Jill Biden, First Lady of the United States",Pearl Earrings. Rec'd—9/23/2021. Est. Value—$525.00. Disposition—Transferred to NARA.,"The Honorable Scott Morrison, Prime Minister of Australia",Non-acceptance would cause embarrassment to donor and U.S. Government.
29,2021,"Dr. Jill Biden, First Lady of the United States","Salvatore Ferragamo Black Leather Purse and Clutch. Rec'd—10/29/2021. Est. Value—$2,410.00. Disposition—Transferred to NARA.","His Excellency Sergio Mattarella, President of the Italian Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
30,2021,"Mr. Robert O'Brien, National Security Advisor","Jewelry Box Depicting Thai Royal Canoe with Dragon Head Prow and Silver Bracelet. Rec'd—11/1/2019. Est. Value—$1,125.00. Disposition—Pending transfer to GSA.",Government of the Kingdom of Thailand,Non-acceptance would cause embarrassment to donor and U.S. Government.
31,2021,"Mr. Ronald Klain, Assistant to the President & Chief of Staff",Herend Tea Set in Presentation Box. Rec'd—9/9/2021. Est. Value—$800.00. Disposition—Pending Transfer to GSA.,"His Excellency Peter Szijjarto, Minister of Foreign Affairs and Trade of Hungary",Non-acceptance would cause embarrassment to donor and U.S. Government.
32,2021,"Dr. Kurt Campbell, Assistant to the President & Coordinator of the Indo-Pacific","24k Gold Medallion with a Mongolian Inscription. Rec'd—9/17/2021. Est. Value—$5,700.00. Disposition—Pending Transfer to GSA.","The Honorable Gombojavyn Zandanshatar, Speaker of Parliament of Mongolia",Non-acceptance would cause embarrassment to donor and U.S. Government.
33,2021,"Mr. Jonathan Finer, Assistant to the President & Principal Deputy National Security Advisor","Leather Ground Cover, 48″ x 88″ Rec'd—11/2/2021. Est. Value—$780.00. Disposition—Pending Transfer to GSA.",Ministry of Defense of the Islamic Republic of Mauritania,Non-acceptance would cause embarrassment to donor and U.S. Government.
34,2021,"Mr. Eric Rudenshiold, Director for Central Asia, National Security Council","Silk Red, Turquoise, and Black Carpet. Rec'd—12/232021. Est. Value—$2,100.00. Disposition—Pending Transfer to GSA.","His Excellency Javlon Vakhabov, Ambassador of Uzbekistan to the United States and Canada",Non-acceptance would cause embarrassment to donor and U.S. Government.
35,2021,"The Honorable Kamala D. Harris, Vice President of the United States",Celadon Tea Kettle with Lotus Motif. Rec'd—5/21/2021. Est. Value—$990.00. Disposition—Transferred to NARA,"His Excellency Moon Jae-in, President of the Republic of Korea",Non-acceptance would cause embarrassment to donor and U.S. Government.
36,2021,"The Honorable Kamala D. Harris, Vice President of the United States","Jade Beaded Earrings and Beaded Necklace Set, Black Suede Purse with Textile Flap, and Two Bottles of Guatemalan Rum in Leather Case. Rec'd—6/8/2021. Est. Value—$739.00. Disposition—Jewelry pending transfer to NARA. Purse transferred to NARA. Perishable items handled pursuant to United States Secret Service policy.","His Excellency Alejandro Giammattei, President of the Republic of Guatemala",Non-acceptance would cause embarrassment to donor and U.S. Government.
37,2021,"The Honorable Kamala D. Harris, Vice President of the United States",Large Framed Painting of a Lotus and Silk Lotus Scarf. Rec'd—8/25/2021. Est. Value—$720.00. Disposition—Pending transfer to NARA.,"His Excellency Nguyen Xuân Phúc, President of the Socialist Republic of Vietnam",Non-acceptance would cause embarrassment to donor and U.S. Government.
38,2021,"The Honorable Kamala D. Harris, Vice President of the United States","Large Ceramic Vase with Hand-Painted Cityscape. Rec'd—8/25/2021. Est. Value—$2,100.00. Disposition—Transferred to NARA.","His Excellency Pham Minh Chính, Prime Minister of the Socialist Republic of Vietnam",Non-acceptance would cause embarrassment to donor and U.S. Government.
39,2021,"The Honorable Kamala D. Harris, Vice President of the United States","Double Strand Pearl Necklace. Rec'd—8/25/2021. Est. Value—$2,100.00. Disposition —Transferred to NARA.",Her Excellency Võ Thi Ánh Xuân Vice President of the Socialist Republic of Vietnam,Non-acceptance would cause embarrassment to donor and U.S. Government.
40,2021,"The Honorable Kamala D. Harris, Vice President of the United States","Adinkra in Frame and Kente Cloth. Rec'd —9/23/2021. Est. Value—$1,420.00. Disposition—Pending transfer to NARA.","His Excellency Nana Addo Dankwa Afuko-Addo, President of the Republic of Ghana",Non-acceptance would cause embarrassment to donor and U.S. Government.
41,2021,"The Honorable Kamala D. Harris, Vice President of the United States","Gulabi Meenakari Chess Set, Historic Documents in Wooden Frames, Hamper of Coffee. Rec'd—9/24/2021. Est. Value —$1,382.00. Disposition—Chess set and documents on official display. Perishable items handled pursuant to United States Secret Service policy.","His Excellency Narendra Modi, Prime Minister of the Republic of India",Non-acceptance would cause embarrassment to donor and U.S. Government.
42,2021,"The Honorable Kamala D. Harris, Vice President of the United States","
                            Hermes Scarf, book Marie Curie signed by Susan Quinn and President Macron, Book 
                            Autobiographical Notes
                             by Marie Curie. Rec'd—11/9/2021. Est. Value—$786.95. Disposition—Pending transfer to NARA
                        ","His Excellency Emmanuel Macron, President of the French Republic and Mrs. Brigitte Macron",Non-acceptance would cause embarrassment to donor and U.S. Government.
43,2021,"The Honorable Kamala D. Harris, Vice President of the United States",Painting. Rec'd—12/21/2021. Est. Value—$780.00. Disposition—Pending transfer to NARA.,"His Excellency Khazar Ibrahim, Ambassador of the Republic of Azerbaijan",Non-acceptance would cause embarrassment to donor and U.S. Government.
44,2021,Mr. Douglas Emhoff,"Small Lacquer Dish with Flower, Set of Two Red and Blue Glass Tumblers, Two Tokyo 2020 Wrapping Cloths “Furushiki”, and Lacquer Platter. Rec'd—8/25/2021. Est. Value—$1,042.00. Disposition—Pending transfer to NARA.","The Olympics and Paralympics Office, Ministry of Foreign Affairs of Japan",Non-acceptance would cause embarrassment to donor and U.S. Government.
45,2021,Mr. Douglas Emhoff,Bottle of Sparkling Sake and Sake Glasses. Rec'd—8/25/2021. Est. Value—$578.00. Disposition—Glasses transferred to NARA. Perishable items handled pursuant to United States Secret Service policy.,"His Excellency Motegi Toshimitsu, Minister of Foreign Affairs of Japan",Non-acceptance would cause embarrassment to donor and U.S. Government.
46,2021,Mr. Douglas Emhoff,"Kashmiri Silk Carpet, Hamper of Coffee, Rec'd—9/24/2021. Est. Value—$5,542.00. Disposition—Pending transfer to NARA. Perishable items handled pursuant to United States Secret Service policy.","His Excellency Narendra Modi, Prime Minister of the Republic of India",Non-acceptance would cause embarrassment to donor and U.S. Government.
47,2021,"The Honorable Antony J. Blinken, Secretary of State","Porcelain Vase. Rec'd—3/19/2021 Est. Value—$2,000.00. Disposition—Transferred to GSA.","His Excellency Yang Jiechi, Director of the Office of the Central Commission for Foreign Affairs of the Chinese Communist Party",Non-acceptance would cause embarrassment to donor and U.S. Government.
48,2021,"The Honorable Antony J. Blinken, Secretary of State","
                            Four Copies of Book: 
                            Brussels: Not Your Ordinary City,
                             Box of Laurent Chocolates, and Dolphene Scarf. Rec'd—3/23/2021. Est. Value—$738.00. Disposition—Transferred to GSA.
                        ","His Excellency Philippe Close, Mayor of Brussels, Belgium",Non-acceptance would cause embarrassment to donor and U.S. Government.
49,2021,"The Honorable Antony J. Blinken, Secretary of State",Aurora Fountain Pen. Rec'd—4/12/2021. Est. Value—$671.00. Disposition—Transferred to GSA.,"His Excellency Luigi Di Maio, Minister of Foreign Affairs of the Italian Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
50,2021,"The Honorable Antony J. Blinken, Secretary of State",Herend Porcelain Tea Set. Rec'd—4/14/2021. Est. Value—$650.00. Disposition—On official display.,"His Excellency Péter Szijjártó, Minister of Foreign Affairs of Hungary",Non-acceptance would cause embarrassment to donor and U.S. Government.
51,2021,"The Honorable Antony J. Blinken, Secretary of State","Salento Primitivo Wine, Human Fraternity Book, Seven Apostolic Exhortations, Silver Coin, and Metal Statue on Wood Base with “Riempiamo Le Mani Di Altre Mani.” Rec'd—6/28/2021. Est. Value—$1,457.00. Disposition—Purchased from GSA.",His Holiness Pope Francis,Non-acceptance would cause embarrassment to donor and U.S. Government.
52,2021,"The Honorable Antony J. Blinken, Secretary of State","Miniature Tile Painting Depicting Hunters on Horseback in Wood Frame. Rec'd—7/15/2021. Est. Value—$1,900.00. Disposition—Pending transfer to GSA.","His Excellency Abdulaziz Kamilov, Minister of Foreign Affairs of the Republic of Uzbekistan",Non-acceptance would cause embarrassment to donor and U.S. Government.
53,2021,"The Honorable Antony J. Blinken, Secretary of State","Leather-Bound Copy of the Constitution of Kuwait, Gavel in a Red Box, Glass and Gold-Plated Model of Kuwait National Assembly Building. Rec'd—7/29/2021.Est. Value—$1,025.00. Disposition—Pending transfer to GSA.","His Excellency Marzouq Ali Alghanim, Speaker of the National Assembly of the State of Kuwait",Non-acceptance would cause embarrassment to donor and U.S. Government.
54,2021,"The Honorable Antony J. Blinken, Secretary of State",Leather-Bound Photo Album with Photos from Visit and Mini iPad. Rec'd—8/5/2021. Est. Value—$950.00. Disposition—Pending transfer to GSA.,"His Excellency Marzouq Ali Alghanim, Speaker of the National Assembly of the State of Kuwait",Non-acceptance would cause embarrassment to donor and U.S. Government.
55,2021,"The Honorable Antony J. Blinken, Secretary of State","Oud with Secretary Blinken's Name, Two T-Shirts, One Sweatshirt, and One Baseball Hat. Rec'd—9/7/2021. Est. Value—$1,239.00. Disposition—Pending transfer to GSA.","His Excellency Sheikh Mohammed bin Abdulrahman Al-Thani, Deputy Prime Minister and Minister of Foreign Affairs of the State of Qatar",Non-acceptance would cause embarrassment to donor and U.S. Government.
56,2021,"The Honorable Antony J. Blinken, Secretary of State",Silver Model Ship in Glass Case. Rec'd—10/14/2021. Est. Value—$440.00. Disposition—Pending transfer to GSA.,"His Excellency Nikos Dendias, Minister of Foreign Affairs of the Hellenic Republic",Non-acceptance would cause embarrassment to donor and U.S. Government.
57,2021,"The Honorable Antony J. Blinken, Secretary of State","Retablo-Wooden Doors with Painting. Rec'd—10/19/2021. Est. Value—$1,270.00. Disposition—Pending transfer to GSA","His Excellency Mauricio Montalvo, Minister of Foreign Affairs of the Republic of Ecuador",Non-acceptance would cause embarrassment to donor and U.S. Government.
58,2021,"The Honorable Antony J. Blinken, Secretary of State","Colombian Hammock, Leoz Guitar, Coffee in Custom Engraved Wooden Case. Rec'd—10/20/2021. Est. Value—$529.00. Disposition—Pending transfer to GSA","His Excellency Iván Duque Márquez, President of the Republic of Colombia",Non-acceptance would cause embarrassment to donor and U.S. Government.
59,2021,"The Honorable Antony J. Blinken, Secretary of State","Large Glass Vase, Box of Dates, and Set of Olive Oil, Honey, and Rose Water. Rec'd—10/21/2021. Est. Value—$630.00. Disposition—Pending transfer to GSA.","His Highness Prince Faisal bin Farhan Al Saud, Minister of Foreign Affairs of the Kingdom of Saudi Arabia",Non-acceptance would cause embarrassment to donor and U.S. Government.
60,2021,"The Honorable Antony J. Blinken, Secretary of State","Leather Ornamental Box and Woven Tapestry. Rec'd—11/20/2021. Est. Value—$2,770.00. Disposition—Pending transfer to GSA.","His Excellency Macky Sall, President of the Republic of Senegal",Non-acceptance would cause embarrassment to donor and U.S. Government.
61,2021,"The Honorable Antony J. Blinken, Secretary of State",Traditional Jade Necklace. Rec'd—11/23/2021. Est. Value—$780.00. Disposition—Pending transfer to GSA.,"The Honorable Nanaia Manuta, Minister of Foreign Affairs of New Zealand",Non-acceptance would cause embarrassment to donor and U.S. Government.
62,2021,"The Honorable Antony J. Blinken, Secretary of State",Ararat Independence 30 Armenian Brandy and Armenian Churches and Monasteries Commemorative Coins. Rec'd—12/2/2021. Est. Value—$990.00. Disposition—Pending transfer to GSA.,"His Excellency Ararat Mirzoyan, Minister of Foreign Affairs of the Republic of Armenia",Non-acceptance would cause embarrassment to donor and U.S. Government.
63,2021,"Mr. John Ordway, Chargé d'Affaires ad interim, U.S. Embassy Astana","
                            Blancpain Men's Watch.
                            1
                             Rec'd—9/20/2011. Est. Value—$9,995.00. Disposition—Pending transfer to GSA.
                        ","His Excellency Nursultan Nazarbayev, President of the Republic of Kazakhstan",Non-acceptance would cause embarrassment to donor and U.S. Government.
64,2021,"Mr. Robert Waller, Consul General, U.S. Consulate Dubai",Aigner Watch and Roamer Watch. Rec'd—2015. Est. Value—$570.00. Disposition—Pending transfer to GSA.,"Mr. Mohammed Ahli, Dubai Civil Aviation Authority, United Arab Emirates",Non-acceptance would cause embarrassment to donor and U.S. Government.
65,2021,"The Honorable Stuart Jones, Ambassador, U.S. Embassy Baghdad","Longines Legend Diver Watch. Rec'd—2016. Est. Value—$6,260.00. Disposition—Transferred to GSA.","His Excellency Masrour Barzani, Prime Minister of the Kurdistan Regional Government",Non-acceptance would cause embarrassment to donor and U.S. Government.
66,2021,"Asja and Maro Querin, Daughters of The Honorable Barbara Leaf, U.S. Ambassador to the United Arab Emirates","Two Tag Heuer Aquaracer Watches. Rec'd—6/12/2017. Est. Value—$4,750.00. Disposition—Transferred to GSA.","His Highness Sheikh Nahyan bin Mubarak al Nahyan, Minister of Culture, Youth, and Society Development of the United Arab Emirates",Non-acceptance would cause embarrassment to donor and U.S. Government.
67,2021,"Ms. Stephanie Williams, Deputy Chief of Mission, U.S. Embassy Baghdad","
                            John F. Kennedy Special Edition Mont Blanc Pen. Rec'd—7/25/2017.
                            2
                             Est. Value—$940.00. Disposition—Transferred to GSA.
                        ","Mr. Jaber al-Jaber, Senior Advisor to the Speaker of Parliament of the Republic of Iraq",Non-acceptance would cause embarrassment to donor and U.S. Government.
68,2021,"Mr. Joshua Harris, Deputy Chief of Mission, Libya External Office","
                            Gucci Travel Bag, Apple iPad Pro, Apple Magic Keyboard, and Apple Pencil.
                            3
                             Rec'd—8/5/2019. Est. Value—$3,559.00. Disposition—Transferred to GSA.
                        ","Mr. Belgassem Haftar, Advisor to Libyan National Army Commander",Non-acceptance would cause embarrassment to donor and U.S. Government.
69,2021,"Special Agent Komaal Collie, Diplomatic Security",Mont Blanc Ballpoint Pen. Rec'd—2/19/2021. Est. Value—$485.00. Disposition—Transferred to GSA.,"His Excellency Joseph Jourieh, Chief of Protocol of the State of Qatar",Non-acceptance would cause embarrassment to donor and U.S. Government.
70,2021,"The Honorable Leslie Tsou, U.S. Ambassador to the Sultanate of Oman","Decorative Wooden Box with Six Silver Napkin Rings. Rec'd—2/21/2021. Est. Value—$1,038.00. Disposition—Pending Transfer to GSA.","Vice Admiral Abdullah bin Khamis bin Abdullah Al Raisi, Chief of Staff of the Sultan's Armed Forces of the Sultanate of Oman",Non-acceptance would cause embarrassment to donor and U.S. Government.
71,2021,"Ms. Asel Roberts, Acting Chief of Protocol","
                            Book: 
                            Culture of Uzbek Cookeries,
                             and Two Pieces of Margilan Silk Fabric. Rec'd—5/18/2021. Est. Value—$510.00. Disposition—Transferred to GSA.
                        ","His Excellency Javlon Vakhabov, Ambassador of Uzbekistan to the United States and Canada",Non-acceptance would cause embarrassment to donor and U.S. Government.
72,2021,"Mr. Marcus Switzer, Deputy Chief of Protocol","
                            Book: 
                            Culture of Uzbek Cookeries,
                             and Two Pieces of Margilan Silk Fabric. Rec'd—5/18/2021. Est. Value—$510.00. Disposition—Transferred to GSA.
                        ","His Excellency Javlon Vakhabov, Ambassador of Uzbekistan to the United States and Canada",Non-acceptance would cause embarrassment to donor and U.S. Government.
73,2021,"Ms. Sharon Weber, Deputy Chief of Protocol","
                            Book: 
                            Culture of Uzbek Cookeries,
                             and Two Pieces of Margilan Silk Fabric. Rec'd—5/18/2021. Est. Value—$510.00. Disposition—Transferred to GSA.
                        ","His Excellency Javlon Vakhabov, Ambassador of Uzbekistan to the United States and Canada",Non-acceptance would cause embarrassment to donor and U.S. Government.
74,2021,"Ms. Jennifer Wham, Protocol Officer","
                            Book: 
                            Culture of Uzbek Cookeries,
                             and Two Pieces of Margilan Silk Fabric. Rec'd—5/18/2021. Est. Value—$510.00. Disposition—Transferred to GSA.
                        ","His Excellency Javlon Vakhabov, Ambassador of Uzbekistan to the United States and Canada",Non-acceptance would cause embarrassment to donor and U.S. Government.
75,2021,"Mr. Tyler Savoy, Protocol Officer","
                            Book: 
                            Culture of Uzbek Cookeries,
                             and Two Pieces of Margilan Silk Fabric. Rec'd—5/18/2021. Est. Value—$510.00. Disposition—Transferred to GSA.
                        ","His Excellency Javlon Vakhabov, Ambassador of Uzbekistan to the United States and Canada",Non-acceptance would cause embarrassment to donor and U.S. Government.
76,2021,"The Honorable Wendy Sherman, Deputy Secretary of State","
                            Engraved Serving Platter, Books: 
                            Speaking the Truth in Love, The Ecumenical Patriarchate Today,
                             and
                             The Patriarch of Solidarity,
                             and Six Novelty Pens. Rec'd—5/29/2021. Est. Value—$760.00. Disposition—Pending transfer to GSA.
                        ",His All-Holiness Ecumenical Patriarch Bartholomew,Non-acceptance would cause embarrassment to donor and U.S. Government.
77,2021,"Mr. Andrew Simpson, Regional Security Officer, U.S. Embassy Doha",Movado Men's Heritage Watch. Rec'd—6/9/2021. Est. Value—$650.00. Disposition—Pending transfer to GSA.,Ministry of Interior of the State of Qatar,Non-acceptance would cause embarrassment to donor and U.S. Government.
78,2021,"The Honorable Wendy Sherman, Deputy Secretary of State","Silver-tone Metal Dish and Gilt Mask of Tutankhamun in Display Case. Rec'd—6/23/2021. Est. Value—$1,245.00. Disposition—Pending transfer to GSA.","His Excellency Abbas Kamel, Director of the General Intelligence Directorate of the Arab Republic of Egypt",Non-acceptance would cause embarrassment to donor and U.S. Government.
79,2021,"The Honorable Wendy Sherman, Deputy Secretary of State",Four Olympics Face Masks and Nine Fans. Rec'd—8/9/2021. Est. Value—$443.00. Disposition—Pending transfer to GSA.,"His Excellency Takeo Akiba, National Security Advisor of Japan",Non-acceptance would cause embarrassment to donor and U.S. Government.
80,2021,"The Honorable Richard Norland, U.S. Ambassador to the State of Libya",Crystal-inlaid Horse Head Statue and Gucci Wool Scarf. Rec'd—8/11/2021. Est. Value—$970.00. Disposition—Pending transfer to GSA.,"General Khalifa Haftar, Libyan National Army",Non-acceptance would cause embarrassment to donor and U.S. Government.
81,2021,"The Honorable Victoria Nuland, Under Secretary of State for Political Affairs",Silver Dagger in Leather Display Case. Rec'd—8/28/2021. Est. Value—$580.00. Disposition—Pending transfer to GSA.,"His Excellency Mohamed Bazoum, President of the Republic of Niger",Non-acceptance would cause embarrassment to donor and U.S. Government.
82,2021,"The Honorable Victoria Nuland, Under Secretary of State for Political Affairs","Turquoise and Silver Jewelry Set including Two Pairs of Earrings, Necklace, and Bracelet, in Leather Box. Rec'd—8/28/2021. Est. Value—$620.00.  Disposition—Pending transfer to GSA.","His Excellency Hassoumi Massoudou, Minister of Foreign Affairs of the Republic of Niger",Non-acceptance would cause embarrassment to donor and U.S. Government.
